row ID,Score,Phenotype,Potency,Aromatic Atoms Count,Bond Polarizabilities,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Rotatable Bonds Count,Topological Polar Surface Area,Molecular Weight,XLogP,Formal Charge,SP3 Character,Eccentric Connectivity Index,Amine
3664,0,Inactive,,0,8.745656,69.23463928,1,1,3,20.23,60.05751488,0.384,0,0.25,9,0
3665,0,Inactive,,6,26.236968,245.62062,0,1,10,20.23,220.1827154,6.439,0,0.225,296,0
3666,0,Inactive,,0,39.33621,302.5214759,2,0,15,6.48,372.0775732,4.122,0,0.276595745,156,0
3667,0,Inactive,,6,8.745656,98.46251628,0,0,1,0,92.06260026,2.459,0,0.066666667,45,0
3668,0,Inactive,,0,8.745656,86.81509268,3,3,5,60.69,92.04734412,-1.88,0,0.214285714,29,0
3670,0,Inactive,,0,18.449312,161.8683304,2,1,8,37.3,144.1150298,3.018,0,0.269230769,111,0
3671,0,Inactive,,0,10.93207,86.5306239,1,1,4,20.23,74.07316494,0.851,0,0.266666667,24,0
3673,0,Inactive,,6,15.992484,174.0846916,2,1,6,46.53,180.0786442,2.333,0,0.12,172,0
3674,0,Inactive,,0,7.517242,84.17863398,3,2,4,57.53,90.03169405,-0.591,0,0.166666667,24,0
3675,0,Inactive,,6,21.052898,214.8304288,4,0,8,52.6,222.0892089,2.74,0,0.133333333,210,0
3676,0,Inactive,,10,11.89007,171.357058,2,1,3,37.3,186.0680796,2.715,0,0.041666667,161,0
3677,0,Inactive,,0,22.678449,160.5142343,4,0,8,54.57,219.9459007,1.207,0,0.111111111,94,0
3678,0,Inactive,,0,11.717621,63.54461891,4,3,3,87.57,97.97689521,-2.247,0,0,12,0
3679,84,Inhibitor,2.8184,6,48.28428,405.5293503,0,0,18,9.23,413.229327,8.351,0,0.246153846,697,0
3680,0,Inactive,,6,30.339382,271.7068313,1,1,12,29.46,250.1932801,5.297,0,0.227272727,296,0
3681,0,Inactive,,0,33.75421,302.6983265,2,1,3,37.3,290.2245802,4.498,0,0.352941176,349,0
3682,10,Inhibitor,6.3096,0,1.68,86.69671441,0,0,4,0,151.8754107,2.864,0,0.2,12,0
3683,0,Inactive,,0,31.567796,300.0618678,2,1,3,37.3,288.2089301,3.635,0,0.326530612,349,0
3685,0,Inactive,,0,3.311207,103.725626,2,1,5,37.3,161.9042123,1.03,0,0.125,29,0
3686,10,Inhibitor,14.1254,6,43.521866,379.4431389,0,0,16,3.88,383.2187623,11.269,0,0.262295082,647,0
3688,10,Inhibitor,31.6228,0,24.105726,216.1018302,6,2,10,104.64,218.1266571,0.704,0,0.212121212,168,0
3689,0,Inactive,,0,36.913003,399.0674773,4,0,8,60.44,416.1754371,3.282,0,0.293103448,583,0
3690,10,Inhibitor,31.6228,0,16.181656,224.3174678,3,0,5,62.68,298.9341325,2.268,0,0.208333333,183,0
3692,0,Inactive,,0,35.940624,329.5552593,2,1,16,37.3,280.2402303,7.865,0,0.25,521,0
3694,0,Inactive,,6,7.950449,124.4032712,3,2,3,63.32,137.0476785,0.82,0,0,88,0
3695,0,Inactive,,18,32.672554,408.0114608,3,5,10,155.14,482.1212969,2.102,0,0.105263158,907,0
3696,0,Inactive,,0,33.75421,326.9188006,2,1,15,37.3,278.2245802,7.538,0,0.22,521,0
3697,0,Inactive,,0,10.258863,92.95146497,0,0,4,0,92.03927797,2.325,0,0.285714286,24,0
3699,0,Inactive,,0,13.579277,120.9771367,0,0,6,38.66,117.0789786,2.71,0,0.263157895,65,0
3701,40,Inhibitor,31.6228,12,11.938863,264.4239127,0,0,8,0,351.9146887,6.648,0,0.071428571,290,0
3702,0,Inactive,,6,37.685347,271.6429174,4,0,12,95.37,304.1010502,3.635,0,0.2,266,0
3703,0,Inactive,,0,19.136898,129.9128199,2,0,7,18.46,118.0993797,1.273,0,0.272727273,61,0
3704,0,Inactive,,0,15.698484,186.0605112,4,4,11,80.92,305.9102331,-0.272,0,0.25,114,0
3706,0,Inactive,,6,11.619656,139.4927223,2,1,4,46.53,152.0473441,1.981,0,0.052631579,99,0
3707,0,Inactive,,0,2.28,57.59757404,0,0,0,64.18,75.944142,1.777,0,0,6,0
3708,10,Inhibitor,14.1254,0,10.661656,107.3439178,2,0,4,34.14,100.0524295,0.476,0,0.2,54,0
3709,42,Inhibitor,10,12,38.73621,412.4799183,2,0,10,9.49,407.2128256,5.992,0,0.101694915,546,0
3710,0,Inactive,,0,13.118484,95.03638183,0,0,4,0,72.09390038,3.185,0,0.294117647,24,0
3711,0,Inactive,,0,38.127038,332.191718,2,1,17,37.3,282.2558803,8.192,0,0.277777778,521,0
3712,0,Inactive,,6,28.584519,306.752497,3,0,8,71.06,352.0713659,2.115,0,0.170731707,382,0
3713,0,Inactive,,6,9.977242,124.0633182,0,2,1,80.74,142.0200838,1.028,0,0.066666667,63,0
3714,0,Inactive,,6,7.517242,139.7771911,2,4,5,97.99,170.0215233,1.009,0,0,110,0
3715,62,Inhibitor,7.0795,12,12.778863,170.9259302,1,1,0,37.33,199.0455703,3.786,0,0,180,0
3716,10,Inhibitor,35.4813,0,18.449312,161.8683304,2,1,8,37.3,144.1150298,2.742,0,0.269230769,79,0
3717,0,Inactive,,6,11.619656,139.4927223,2,1,4,46.53,152.0473441,1.319,0,0.052631579,120,0
3718,0,Inactive,,5,7.312828,72.41758095,2,1,1,67.15,100.0095191,-0.223,0,0,29,0
3719,0,Inactive,,0,4.372828,34.64267003,1,1,1,20.23,32.02621475,-0.499,0,0.166666667,2,0
3720,0,Inactive,,6,7.950449,124.4032712,3,2,3,63.32,137.0476785,1.249,0,0,76,0
3721,0,Inactive,,0,7.517242,66.59818058,1,0,2,17.07,58.04186481,0.185,0,0.2,9,0
3722,0,Inactive,,6,30.960105,244.5047041,3,0,6,103.59,297.0960852,-0.141,0,0.25,315,0
3723,0,Inactive,,6,7.149621,147.8076153,0,1,4,20.23,327.773401,4.01,0,0,76,0
3724,0,Inactive,,12,9.079242,279.9194493,0,2,10,40.46,403.8498955,6.697,0,0.037037037,286,0
3725,0,Inactive,,6,4.539621,135.5899617,0,1,4,20.23,195.9249478,3.482,0,0,80,0
3726,0,Inactive,,0,2.353207,86.14517256,0,0,3,0,129.9143831,2.642,0,0,19,0
3727,0,Inactive,,6,19.677726,202.5228928,0,2,8,40.46,194.1306798,4.176,0,0.1875,210,0
3728,0,Inactive,,6,21.522519,202.0929676,2,0,6,20.31,191.1310142,2.852,0,0.161290323,153,0
3729,0,Inactive,,6,15.720035,190.9148842,5,1,6,83.06,268.931634,1.95,0,0,181,0
3730,0,Inactive,,0,4.102414,55.45596395,2,0,1,34.14,58.0054793,-0.526,0,0,14,0
3731,0,Inactive,,18,18.225656,232.6123557,2,0,3,132.86,331.9570323,3.556,0,0,406,0
3732,85,Inhibitor,2.8184,15,61.69628,549.8626316,6,1,16,117.78,608.2733809,3.631,0,0.202380952,1423,0
3733,0,Inactive,,12,12.55007,181.923893,1,0,3,38.43,198.0793129,2.843,0,0,223,0
3734,0,Activator,12.5893,6,31.944175,432.5237033,10,7,11,201.85,496.1248581,-0.259,0,0.152542373,595,0
3735,0,Inactive,,0,63.28235,520.3800277,6,0,29,78.9,470.3607393,9.634,0,0.289156627,940,0
3736,0,Inactive,,0,14.509691,129.4828947,2,1,5,43.09,115.099714,1.152,0,0.238095238,65,0
3737,0,Inactive,,12,11.77207,219.0751782,0,2,6,40.46,268.0057849,4.209,0,0.037037037,230,0
3738,0,Inactive,,6,11.456863,132.9090291,2,1,2,29.1,135.0684139,1.276,0,0.052631579,92,0
3739,0,Inactive,,5,7.246828,81.45100043,1,0,1,30.21,96.02112937,0.418,0,0,44,0
3740,0,Inactive,,12,11.89007,199.7463366,1,2,2,57.53,226.0629942,2.708,0,0.037037037,215,0
3741,0,Inactive,,6,8.072449,122.4638107,0,1,3,20.23,142.0185425,2.464,0,0.0625,67,0
3743,0,Inactive,,0,12.84807,142.2203559,4,2,7,74.6,146.0579088,0.006,0,0.2,100,0
3744,0,Inactive,,6,6.884828,133.0480415,0,0,4,86.28,168.0171066,1.806,0,0,112,0
3745,10,Inhibitor,14.1254,0,13.181656,251.7461553,1,0,6,12.53,377.870631,3.005,0,0.37037037,228,0
3746,0,Inactive,,6,8.566828,129.2885155,2,3,2,103.02,156.0171066,-0.475,0,0,91,0
3747,0,Inactive,,12,10.661656,205.9001046,2,2,2,74.6,240.0422587,2.296,0,0,224,0
3748,0,Inactive,,20,22.52414,313.2120723,2,2,5,55.92,393.0840597,6.53,0,0.044444444,378,0
3749,0,Inactive,,0,11.863207,101.6828483,0,0,3,0,393.721244,3.688,0,0.2,9,0
3750,0,Inactive,,6,10.661656,116.0429697,0,1,3,29.46,124.0524295,1.531,0,0.058823529,77,0
3751,0,Inactive,,12,14.076484,203.3125686,2,1,4,37.3,212.0837296,2.437,0,0.035714286,234,0
3752,0,Inactive,,6,6.722035,107.1072866,0,0,2,43.14,123.0320284,1.914,0,0,69,0
3753,0,Inactive,,0,9.885656,112.9700243,2,2,4,70.14,116.0408193,0.277,0,0.066666667,47,0
3754,0,Inactive,,6,7.950449,124.4032712,2,2,2,63.32,137.0476785,1.361,0,0,76,0
3755,0,Inactive,,6,11.456863,141.6992558,2,2,3,49.33,151.0633285,0.87,0,0.05,103,0
3756,0,Inactive,,0,35.940624,343.4440637,3,2,5,57.53,332.2351449,5.119,0,0.321428571,408,0
3757,0,Inactive,,0,93.280111,815.8813406,16,9,22,240.69,867.4980206,2.664,0,0.320895522,2370,0
3758,0,Inactive,,0,3.984414,88.51455819,2,1,4,37.3,127.9431847,0.571,0,0.125,24,0
3759,0,Inactive,,6,15.034484,165.2944649,0,1,5,29.46,164.0837296,2.556,0,0.083333333,128,0
3760,10,Inhibitor,31.6228,17,26.709898,299.0095863,4,1,9,86.36,381.0758823,3.892,0,0.05,503,0
3761,0,Inactive,,5,8.539242,71.20454152,1,1,1,28.68,82.05309819,0.198,0,0.083333333,29,0
3762,10,Inhibitor,31.6228,16,73.961178,720.3479188,14,6,19,229.5,766.3723837,2.997,0,0.185185185,1578,0
3763,0,Inactive,,6,15.034484,165.2944649,0,1,5,29.46,164.0837296,2.724,0,0.083333333,128,0
3764,0,Inactive,,6,15.034484,156.5042382,0,0,4,9.23,148.088815,3.398,0,0.086956522,125,0
3765,0,Inactive,,6,6.559242,98.74698505,0,2,2,40.46,110.0367794,1.21,0,0,54,0
3766,0,Inactive,,10,9.433242,133.0055628,0,0,0,30.21,146.0367794,2.65,0,0,108,0
3767,10,Inhibitor,35.4813,5,14.287242,183.4308404,5,1,4,118.05,238.0338193,-0.093,0,0.043478261,280,0
3768,0,Inactive,,6,6.559242,107.5372118,0,3,3,60.69,126.0316941,1.394,0,0,63,0
3769,0,Inactive,,6,9.703656,136.5717948,1,0,2,17.07,132.0575149,1.99,0,0,107,0
3771,0,Inactive,,12,12.445277,195.0738837,0,1,4,20.23,218.0498427,3.993,0,0.038461538,202,0
3772,0,Inactive,,6,26.236968,298.5484763,1,2,3,40.46,296.17763,4.253,0,0.260869565,399,0
3773,0,Inactive,,6,26.236968,269.2294245,1,2,3,40.46,272.17763,4.232,0,0.272727273,336,0
3774,10,Inhibitor,22.3872,5,31.331312,349.0490455,9,3,10,199.06,424.0688845,-0.803,0,0.111111111,654,0
3775,0,Inactive,,0,21.638484,203.0890657,2,0,9,121.26,239.9883324,1.548,0,0.166666667,122,0
3777,0,Inactive,,0,19.677726,164.5047891,2,2,9,40.46,146.1306798,1.403,0,0.285714286,81,0
3778,0,Inactive,,0,40.313452,334.8281767,2,1,18,37.3,284.2715304,8.708,0,0.303571429,521,0
3779,0,Inactive,,0,23.926898,209.0523044,6,0,11,78.9,218.0790382,0.34,0,0.206896552,172,0
3780,0,Inactive,,6,14.239277,158.9952404,2,1,4,52.32,165.0789786,1.247,0,0.086956522,112,0
3781,10,Inhibitor,14.1254,6,30.766105,233.5664518,2,0,9,94.89,278.020023,4.146,0,0.129032258,216,0
3782,0,Inactive,,9,9.472828,111.3736945,2,2,0,89.45,152.0156671,0.69,0,0,79,0
3783,10,Inhibitor,14.1254,6,17.491312,176.4366815,0,1,6,20.23,164.1201151,4.002,0,0.178571429,124,0
3784,0,Inactive,,0,3.144414,32.00621133,1,0,0,17.07,30.01056468,0.021,0,0,2,0
3785,0,Inactive,,0,21.593726,165.5936143,1,0,3,9.23,154.1357652,2.595,0,0.344827586,82,0
3787,0,Inactive,,12,26.65414,408.3871045,9,9,13,242.51,492.0903907,0.326,0,0.127272727,754,0
3788,0,Inactive,,0,9.703656,122.0034438,2,1,4,37.3,112.0524295,1.43,0,0.0625,65,0
3789,0,Inactive,,0,7.926035,99.33680537,1,0,2,44.45,99.01427016,1.721,0,0.090909091,38,0
3790,0,Inactive,,0,11.619656,92.6843919,2,0,4,26.3,88.0524295,0.664,0,0.214285714,31,0
3791,0,Inactive,,0,7.802035,72.08924835,1,0,2,12.53,92.00289246,0.612,0,0.3,25,0
3792,0,Inactive,,6,6.994621,139.1156003,0,0,5,86.28,186.0076848,1.967,0,0,123,0
3793,21,Inhibitor,12.5893,12,20.997726,227.6580789,2,2,6,24.06,226.1469986,3.763,0,0.085714286,300,0
3794,0,Inactive,,0,16.358484,160.2228041,1,0,7,3.24,191.0035324,2.105,0,0.238095238,61,0
3795,0,Inactive,,5,15.19007,153.3008609,6,2,5,99.73,182.0916089,-1.507,0,0.086956522,143,0
3796,0,Inactive,,6,8.745656,107.252743,1,1,2,20.23,108.0575149,1.211,0,0.0625,60,0
3797,40,Inhibitor,28.1838,0,12.105656,275.855471,0,0,10,0,407.8134217,4.521,0,0.307692308,166,0
3798,21,Inhibitor,10,6,26.924554,265.5041406,2,1,7,46.53,262.1568946,5.431,0,0.219512195,289,0
3799,0,Inactive,,0,36.690933,285.8300493,6,0,15,138.26,330.036067,2.007,0,0.210526316,251,0
3800,0,Inactive,,12,32.942968,458.5683729,8,7,16,211.28,516.1267762,2.016,0,0.098360656,1151,0
3801,0,Inactive,,0,2.626828,62.84065922,0,1,2,66.2,80.02219199,-0.019,0,0,9,0
3803,0,Inactive,,6,32.921796,357.7543286,8,4,7,62.3,437.1049143,0.235,0,0.185185185,435,0
3807,10,Inhibitor,17.7828,30,109.099732,1160.621181,24,10,21,351.48,1312.544076,2.438,0,0.174418605,1319,0
3809,0,Inactive,,6,18.571312,223.8288803,5,3,7,102.78,241.1094232,0.617,0,0.0625,235,0
3811,10,Inhibitor,25.1189,14,13.375691,208.2874041,3,2,1,38.91,248.0716407,2.708,0,0,189,0
3814,0,Inactive,,6,45.460519,284.0436163,7,0,13,99.91,358.0138038,0.898,0,0.131578947,288,0
3815,0,Inactive,,11,36.785796,393.276284,5,2,12,107.53,412.1820638,4.02,0,0.175438596,772,0
3816,0,Inactive,,9,25.347312,250.1375986,9,4,7,142.25,320.123303,-0.102,0,0.153846154,393,0
3817,0,Inactive,,15,32.021382,357.3801004,3,2,8,56.33,374.1994281,4.483,0,0.12962963,827,0
3818,97,Inhibitor,0.0178,12,28.746761,320.8536364,2,1,8,23.47,347.1452203,4.767,0,0.170212766,622,0
3819,43,Inhibitor,7.9433,12,53.450659,470.6396524,3,0,16,60.47,492.2391,3.21,0,0.183098592,1034,0
3820,0,Inactive,,0,36.898624,375.5249912,5,3,16,94.83,352.2249741,2.79,0,0.245614035,612,0
3821,10,Inhibitor,14.1254,12,24.26414,285.1336343,1,1,3,23.47,313.1233419,3.724,0,0.166666667,340,0
3822,0,Inactive,,18,45.880589,512.8137161,8,2,12,147.85,619.0946766,3.958,0,0.117647059,906,0
3824,0,Inactive,,6,30.339382,315.8444609,1,1,4,29.46,310.1932801,4.574,0,0.265306122,449,0
3826,0,Inactive,,6,8.177242,109.3138201,3,1,1,55.98,122.0480128,-0.343,0,0,69,0
3827,0,Inactive,,6,19.725691,208.539441,6,4,6,130.83,243.0855205,-0.985,0,0.166666667,240,0
3828,0,Inactive,,6,19.243656,140.4540496,4,3,4,83.55,216.9720146,0.929,0,0,99,0
3830,0,Inactive,,6,31.872968,305.8957364,5,2,10,61.44,313.1557047,1.892,0,0.155555556,393,0
3831,64,Inhibitor,0.7079,6,15.265277,216.238271,4,3,5,62.44,280.0049294,2.377,0,0.074074074,195,0
3832,95,Inhibitor,0.0562,12,41.20021,406.7226696,4,1,10,35.58,437.2045467,4.677,0,0.166666667,771,0
3833,0,Inactive,,0,19.407312,259.3219591,8,4,8,174.22,256.117155,-2.246,0,0.117647059,56,0
3834,10,Inhibitor,28.1838,12,40.669417,405.9986197,4,1,7,29.95,435.184418,4.276,0,0.15,673,0
3836,45,Inhibitor,3.9811,20,33.31614,354.0192253,5,2,7,88.7,429.0913902,4.359,0,0.040816327,587,0
3837,0,Inactive,,6,21.973691,248.7818103,3,3,6,104.55,332.0007836,0.58,0,0.15625,295,0
3838,0,Inactive,,5,23.980519,212.6500458,3,1,3,55.29,253.0748675,1.12,0,0.1875,159,0
3839,64,Inhibitor,2.8184,12,37.382624,385.109542,2,1,5,23.47,397.2172423,5.349,0,0.216666667,503,0
3840,10,Inhibitor,35.4813,10,19.200898,253.7460683,6,3,4,98.99,286.0953569,2.265,0,0.057142857,210,0
3843,0,Inactive,,6,17.376484,166.1412999,3,0,2,33.2,176.094963,0.391,0,0.16,150,0
3844,83,Inhibitor,8.9125,16,27.110554,317.7364539,3,1,7,41.62,339.1502254,5.877,0,0.065217391,463,0
3846,0,Inactive,,0,31.567796,300.0618678,2,1,3,37.3,288.2089301,3.035,0,0.326530612,349,0
3849,0,Inactive,,0,83.106006,559.1134174,6,0,33,86.86,523.4001752,7.426,0,0.290322581,1464,0
3850,0,Inactive,,9,29.11814,284.7003548,6,1,10,81.4,325.1305526,3.938,0,0.142857143,321,0
3852,0,Inactive,,6,30.451347,260.0517512,4,1,6,44.81,275.1633769,1.868,0,0.195121951,330,0
3853,85,Inhibitor,2.8184,6,34.777382,343.7722399,3,2,11,61.8,376.1320481,4.437,0,0.2,412,0
3854,0,Inactive,,6,28.891347,272.8225175,4,1,3,41.57,296.1291556,2.441,0,0.195121951,386,0
3855,0,Inactive,,6,19.700277,203.6102396,3,3,5,104.55,246.0651997,-0.557,0,0.178571429,219,0
3856,41,Inhibitor,14.1254,12,30.930347,375.6550808,10,5,13,163.87,420.1445126,2.358,0,0.058823529,509,0
3857,0,Inactive,,0,34.71221,340.807605,3,1,5,54.37,330.2194948,3.035,0,0.314814815,435,0
3859,0,Inactive,,6,38.580624,378.5151437,4,2,10,46.53,429.1514706,2.903,0,0.224137931,483,0
3861,0,Inactive,,12,37.706554,405.0046386,10,6,12,211.78,647.9512702,1.412,0,0.039215686,133,0
3865,0,Inactive,,5,8.732449,94.97206799,1,1,1,28.68,118.0297759,1.485,0,0.071428571,29,0
3866,0,Inactive,,5,19.725691,206.4296677,7,5,7,151.06,259.0804351,-0.963,0,0.161290323,256,0
3867,42,Inhibitor,12.5893,6,22.647312,270.9421556,1,0,9,12.47,307.0297472,4.172,0,0.147058824,311,0
3868,87,Inhibitor,1.4125,15,54.52128,519.886081,5,1,17,67.45,567.2430757,6.123,0,0.192307692,1040,0
3871,42,Inhibitor,14.1254,12,37.35221,377.7202394,0,0,12,9.23,451.1372126,6.552,0,0.145454545,581,0
3874,0,Inactive,,6,37.203796,443.2359947,9,5,11,164.63,493.1615779,1.634,0,0.161290323,636,0
3879,0,Inactive,,10,18.798105,221.773162,2,1,2,24.39,246.0923762,3.277,0,0.09375,251,0
3880,85,Inhibitor,3.1623,11,29.84414,266.2718637,3,0,8,47.61,297.1066463,2.844,0,0.128205128,242,0
3881,10,Inhibitor,35.4813,0,24.758519,190.3333927,3,1,8,38.33,196.0978555,0.055,0,0.206896552,111,0
3882,0,Inactive,,12,27.286554,337.5895327,6,3,7,103.86,354.1579572,1.876,0,0.083333333,248,0
3883,87,Inhibitor,1.122,12,35.906175,410.8411197,6,2,7,106.38,460.122356,3.766,0,0.125,395,0
3884,43,Inhibitor,11.2202,12,40.256624,393.7407169,3,0,14,29.54,389.2121569,6.496,0,0.169491525,472,0
3885,0,Inactive,,0,27.341726,262.4726041,7,2,6,105.59,310.1052529,-0.988,0,0.325,282,0
3887,0,Inactive,,6,16.27007,194.6521951,4,1,2,44.7,235.0512396,2.121,0,0.115384615,203,0
3888,0,Inactive,,6,26.450554,250.7324633,1,1,5,23.47,255.138992,3.194,0,0.205128205,233,0
3889,0,Inactive,,12,40.22621,394.2470361,2,0,12,35.53,447.1409059,5.174,0,0.172413793,520,0
3890,0,Inactive,,6,21.045691,197.8320783,2,0,5,33.42,260.0160398,2.828,0,0.111111111,144,0
3892,0,Inactive,,0,43.82421,350.1168062,4,0,17,52.6,360.1582628,0.28,0,0.230769231,388,0
3895,41,Inhibitor,25.1189,11,17.582898,221.4553882,2,2,3,44.89,238.1106131,2.328,0,0.0625,277,0
3898,10,Inhibitor,31.6228,6,37.382624,342.1519124,2,1,6,23.47,337.2172423,5.033,0,0.254545455,380,0
3899,0,Inactive,,12,37.244589,396.0611798,5,2,10,96.3,413.1838376,2.413,0,0.122807018,355,0
3900,84,Inhibitor,5.6234,12,32.13314,327.6688012,2,0,10,31.78,388.098782,5.738,0,0.133333333,400,0
3902,0,Activator,3.5481,15,25.902519,275.9154869,4,1,2,50.16,328.1090888,2.187,0,0.075,451,0
3905,0,Inactive,,0,24.50414,181.6886224,0,0,8,0,165.1284273,2.076,0,0.266666667,48,0
3906,0,Inactive,,6,20.211691,204.5671496,2,0,1,40.9,240.0487971,2.981,0,0.142857143,195,0
3907,0,Inactive,,9,36.847796,322.8452904,4,2,6,51.37,340.2263115,2.351,0,0.20754717,487,0
3908,94,Inhibitor,0.0631,12,34.406968,388.3585089,3,1,12,40.54,445.1431696,4.835,0,0.166666667,818,0
3909,42,Inhibitor,12.5893,15,50.250245,558.760462,11,5,16,214.83,613.2094007,3.445,0,0.115384615,805,0
3910,0,Inactive,,12,45.62821,395.8100305,3,1,10,71.74,423.2037175,4.168,0,0.169491525,760,0
3911,0,Inactive,,15,18.023277,244.6475331,2,1,2,73.95,286.0621387,3.357,0,0.032258065,295,0
3912,10,Inhibitor,25.1189,9,34.247761,308.8832878,3,1,5,45.33,426.080426,5.012,0,0.195652174,411,0
3913,86,Inhibitor,3.9811,12,26.471347,326.4829621,3,1,7,16.13,406.0214308,4.336,0,0.069767442,279,0
3914,0,Inactive,,10,32.873312,299.4035113,2,0,10,99.8,362.0144589,5.5,0,0.131578947,385,0
3915,0,Inactive,,6,18.818484,168.6573851,5,2,7,62.73,201.0781231,1.204,0,0.16,151,0
3916,0,Inactive,,6,15.37007,191.6239095,3,1,5,32.34,232.0170183,2.302,0,0.083333333,170,0
3917,0,Inactive,,6,5.212828,111.5886672,0,0,2,0,145.9690055,3.266,0,0,58,0
3918,0,Activator,28.1838,0,98.828904,859.5129314,14,3,21,170.06,872.492207,2.278,0,0.276119403,2323,0
3919,0,Inactive,,6,7.440035,156.7648672,2,1,4,86.23,199.9988697,1.423,0,0,135,0
3920,0,Inactive,,12,33.213382,352.7737395,2,0,11,35.53,350.1881947,6.045,0,0.153846154,644,0
3921,0,Inactive,,6,16.56807,203.2004316,4,1,5,83.66,255.0523022,3.404,0,0.111111111,273,0
3922,10,Inhibitor,19.9526,12,29.763761,302.5658602,3,0,9,27.96,293.1891977,4.575,0,0.111111111,493,0
3923,0,Inactive,,11,18.788828,289.2539261,4,1,13,103.91,435.9387064,3.747,0,0.066666667,455,0
3924,0,Inactive,,0,5.764035,69.08918286,1,2,2,49.33,75.0320284,-0.728,0,0.1,19,0
3926,84,Inhibitor,4.4668,12,31.226175,304.5145357,2,0,5,12.47,307.1936144,4.281,0,0.1875,413,0
3928,0,Inactive,,6,10.258863,139.7597954,0,1,4,20.23,156.0341926,2.69,0,0.105263158,76,0
3929,0,Inactive,,6,16.832484,258.7403268,4,3,11,112.7,322.0123268,0.685,0,0.125,333,0
3931,0,Activator,25.1189,13,11.025656,149.02917,0,0,0,28.24,184.0346713,4.135,0,0,144,0
3934,0,Inactive,,0,88.636869,731.4353037,14,5,25,193.91,733.4612412,1.141,0,0.296610169,1197,0
3935,0,Inactive,,6,37.856624,361.8631156,2,1,8,46.53,356.2351449,6.363,0,0.275862069,619,0
3936,0,Inactive,,6,33.697382,317.5644119,4,1,9,49.77,327.1601214,3.024,0,0.208333333,375,0
3939,0,Inactive,,12,20.294105,259.9945919,4,1,5,57.61,281.1051933,2.464,0,0.083333333,391,0
3940,0,Inactive,,0,16.281656,174.6618657,2,0,6,123.2,236.0280652,0.044,0,0.25,222,0
3941,0,Inactive,,0,29.798554,288.0878505,11,8,13,189.53,342.1162115,-3.706,0,0.266666667,371,0
3942,0,Inactive,,0,41.959038,398.8493269,4,0,8,60.44,386.2457096,4.279,0,0.306451613,544,0
3944,0,Inactive,,6,8.276035,167.4945543,2,1,5,129.37,211.0229203,0.693,0,0,147,0
3945,0,Inactive,,0,29.381382,312.084935,2,1,2,37.3,298.1932801,3.244,0,0.3125,399,0
3946,41,Inhibitor,15.8489,12,40.659417,443.2940765,9,4,18,144.6,461.204967,1.348,0,0.140625,300,0
3948,0,Inactive,,6,12.84807,167.3555419,4,2,2,72.19,178.0742276,0.811,0,0.043478261,161,0
3950,0,Inactive,,0,32.525796,355.7515997,5,3,7,94.83,360.193674,1.021,0,0.277777778,496,0
3951,0,Inactive,,0,37.58621,396.497337,6,2,9,100.9,402.2042387,1.332,0,0.271186441,639,0
3952,0,Inactive,,10,78.564006,786.5337609,12,6,20,220.15,822.4051233,3.996,0,0.196581197,1949,0
3953,0,Inactive,,6,8.745656,116.0429697,1,2,3,40.46,124.0524295,1.234,0,0.058823529,67,0
3955,0,Inactive,,0,32.635589,370.6093853,6,4,9,115.06,394.1791668,0.669,0,0.272727273,530,0
3959,0,Inactive,,6,23.70807,189.9900136,5,4,6,106.86,274.9774939,1.023,0,0.04,165,0
3960,10,Inhibitor,25.1189,28,27.990175,397.403416,5,4,5,120.85,468.1829225,5.845,0,0.016949153,235,0
3961,0,Activator,25.1189,10,9.366035,162.8793343,1,1,3,33.12,300.873788,3.315,0,0,126,0
3962,0,Inactive,,0,22.467312,188.1268592,3,1,9,60.36,197.0818711,-1.229,0,0.214285714,94,0
3963,0,Inactive,,6,11.89007,165.5789336,1,3,6,77.76,182.0579088,1.792,0,0.086956522,131,0
3964,0,Inactive,,6,25.152105,234.4249237,8,4,7,137,277.0732416,-0.33,0,0.090909091,159,0
3965,88,Inhibitor,0.3981,9,35.257382,323.3717494,4,1,6,54.7,354.1943427,3.69,0,0.230769231,390,0
3967,0,Inactive,,0,19.932105,195.6695387,7,5,7,119.25,221.0899372,-1.488,0,0.233333333,169,0
3968,92,Inhibitor,0.8913,12,41.963382,543.2097497,13,5,17,228.51,622.1434889,-0.444,0,0.112676056,1162,0
3969,0,Inactive,,6,26.989277,310.0178955,6,3,10,95.5,627.7853008,3.493,0,0.09375,287,0
3970,0,Inactive,,6,31.616898,291.5428648,7,3,7,160.42,382.9834966,0.948,0,0.083333333,403,0
3971,0,Inactive,,9,9.426035,92.96143067,4,2,1,80.48,135.0544952,-0.337,0,0,79,0
3972,0,Inactive,,6,39.089382,352.9410279,4,0,4,51.24,394.1892573,0.127,0,0.254545455,536,0
3973,42,Inhibitor,12.5893,6,40.256624,360.6621391,3,0,11,29.54,353.2121569,5.639,0,0.232142857,421,0
3976,0,Inactive,,6,35.180175,306.3256616,3,1,12,50.8,316.1553703,2.235,0,0.173913043,426,0
3977,85,Inhibitor,4.4668,12,31.319761,381.9968331,5,2,5,103.14,409.1347792,3.619,0,0.096153846,337,0
3978,0,Inactive,,6,17.220898,176.7211503,2,2,7,49.69,182.0942943,0.782,0,0.148148148,161,0
